configuration,run_index,scenario,selected_tools,skipped_tools,fallback_used,error
full_dynamic,1,mixed_070_moderate_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_071_high_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_072_critical_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_073_critical_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_074_moderate_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_075_high_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_076_critical_isolated_critical_strained_tight,patient_risk,flow_prediction;staffing;bed_management,False,
full_dynamic,1,mixed_077_low_multi_risk_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_078_moderate_multi_risk_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_079_high_multi_risk_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_080_critical_multi_risk_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_081_moderate_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_082_moderate_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_083_high_stable_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_084_high_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_085_low_isolated_high_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_086_moderate_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_087_high_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_088_low_isolated_high_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_089_low_isolated_critical_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_090_moderate_isolated_critical_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_091_high_isolated_critical_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_092_critical_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_093_low_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_094_moderate_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_095_high_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_096_critical_multi_risk_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_097_low_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_098_moderate_stable_strained_tight,patient_risk;flow_prediction;bed_management,staffing,False,
full_dynamic,1,mixed_099_critical_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_100_critical_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_101_low_isolated_high_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_102_moderate_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_103_high_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_104_critical_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_105_low_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_106_moderate_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_107_moderate_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_108_critical_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_109_moderate_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_110_moderate_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_111_low_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_112_critical_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_113_low_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_114_moderate_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_115_high_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_116_critical_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_117_high_isolated_high_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_118_moderate_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_119_high_isolated_high_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_120_low_isolated_high_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_121_low_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_122_moderate_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_123_high_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_124_moderate_isolated_critical_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_125_low_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_126_low_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_127_high_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_128_moderate_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_129_low_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_130_moderate_stable_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_131_moderate_stable_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_132_low_stable_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_133_low_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_134_moderate_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_135_high_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_136_critical_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_137_high_isolated_critical_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_138_low_isolated_critical_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_139_low_isolated_critical_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_140_critical_isolated_critical_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_141_critical_multi_risk_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_142_moderate_multi_risk_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_143_high_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_144_critical_multi_risk_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_145_low_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_146_moderate_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_147_high_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_148_critical_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_149_low_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_150_moderate_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_151_high_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_152_critical_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_153_low_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_154_moderate_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_155_high_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing,bed_management,False,
full_dynamic,1,mixed_156_critical_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_157_low_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_158_high_multi_risk_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_159_high_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_160_critical_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_161_moderate_stable_strained_open,patient_risk;flow_prediction;bed_management,staffing,False,
full_dynamic,1,mixed_162_moderate_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_163_high_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_164_critical_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_165_low_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_166_moderate_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_167_high_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_168_high_isolated_high_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_169_low_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_170_moderate_isolated_critical_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_171_critical_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_172_critical_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_173_low_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,1,mixed_174_moderate_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,2,critical_congestion_with_sepsis,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,2,stable_day_shift,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,2,isolated_high_risk_patient,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,2,staffing_crunch,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,2,bed_block,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,2,queue_overload,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,2,mixed_001_low_stable_adequate_open,patient_risk;flow_prediction;bed_management,staffing,False,
full_dynamic,2,mixed_002_moderate_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,2,mixed_003_high_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,2,mixed_004_critical_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
full_dynamic,2,mixed_005_low_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
